Date,Value
2018-08-11,507380742.097
2018-08-12,333729799.273728
2018-08-13,836197121.415
2018-08-14,1057442607.44
2018-08-15,891860903.410449
2018-08-16,686851909.768
2018-08-17,785060819.089
2018-08-18,375616573.760664
2018-08-19,272482161.66
2018-08-20,623276781.085
2018-08-21,872997532.530483
2018-08-22,1013114236.86
2018-08-23,884660560.832
2018-08-24,660537345.458553
2018-08-25,513907773.355
2018-08-26,379429738.236
2018-08-27,788251385.708113
2018-08-28,979878645.589
2018-08-29,870722872.868
2018-08-30,798481940.583074
2018-08-31,867724935.052
2018-09-01,531359264.673
2018-09-02,446514389.352451
2018-09-03,724709647.361
2018-09-04,847238863.814
2018-09-05,945103849.443573
2018-09-06,1083671672.31
2018-09-07,737975012.235
2018-09-08,364549896.733295
2018-09-09,464647608.081
2018-09-10,707683213.337
2018-09-11,741261462.953143
2018-09-12,664911253.632
2018-09-13,1249581111.42
2018-09-14,739529758.061071
2018-09-15,375006930.182
2018-09-16,282353987.586
2018-09-17,572850819.087677
2018-09-18,600992855.335
2018-09-19,672997746.118
2018-09-20,682414738.538983
2018-09-21,986722599.639
2018-09-22,459745178.207
2018-09-23,335911295.135385
2018-09-24,503494967.408
2018-09-25,842041018.981
2018-09-26,753603397.081026
2018-09-27,824319235.774
2018-09-28,913410388.895
2018-09-29,463385867.587157
2018-09-30,420668287.794
2018-10-01,687191884.285
2018-10-02,826082619.396765
2018-10-03,740144927.737
2018-10-04,664561133.755
2018-10-05,627109174.216566
2018-10-06,387882956.04
2018-10-07,246326945.523
2018-10-08,629275555.877636
2018-10-09,706719254.858
2018-10-10,757453884.162
2018-10-11,887230191.302002
2018-10-12,803836588.892
2018-10-13,368589633.826
2018-10-14,398408927.243372
2018-10-15,1397520263.45
2018-10-16,903556367.088
2018-10-17,727254416.70506
2018-10-18,877725432.406
2018-10-19,839318447.663
2018-10-20,688806312.502373
2018-10-21,295882763.92
2018-10-22,740166133.973
2018-10-23,726527353.625848
2018-10-24,782426488.164
2018-10-25,823126054.416
